unique_id,ds,y,Chronos
141,2019-01-30 08:00:00,549,472.42578
141,2019-01-30 09:00:00,452,381.61182
141,2019-01-30 10:00:00,375,390.30676
141,2019-01-30 11:00:00,347,327.5099
141,2019-01-30 12:00:00,335,332.34042
141,2019-01-30 13:00:00,309,330.4082
141,2019-01-30 14:00:00,373,354.56085
141,2019-01-30 15:00:00,433,351.66254
141,2019-01-30 16:00:00,332,330.4082
141,2019-01-30 17:00:00,432,369.05243
141,2019-01-30 18:00:00,478,421.22217
141,2019-01-30 19:00:00,440,360.35748
141,2019-01-30 20:00:00,341,293.69617
141,2019-01-30 21:00:00,299,248.28922
141,2019-01-30 22:00:00,232,204.81445
141,2019-01-30 23:00:00,108,114.9666
141,2019-01-31 00:00:00,51,58.93246
141,2019-01-31 01:00:00,36,37.67813
141,2019-01-31 02:00:00,31,24.152649
141,2019-01-31 03:00:00,25,22.220438
141,2019-01-31 04:00:00,39,36.71203
141,2019-01-31 05:00:00,85,74.39015
141,2019-01-31 06:00:00,253,240.56036
141,2019-01-31 07:00:00,472,467.59525
141,2019-01-31 08:00:00,587,500.4428
141,2019-01-31 09:00:00,469,393.20508
141,2019-01-31 10:00:00,340,392.23898
141,2019-01-31 11:00:00,327,335.2387
141,2019-01-31 12:00:00,333,347.79813
141,2019-01-31 13:00:00,288,332.34042
141,2019-01-31 14:00:00,325,372.91684
141,2019-01-31 15:00:00,388,360.35748
141,2019-01-31 16:00:00,350,330.4082
141,2019-01-31 17:00:00,450,365.18802
141,2019-01-31 18:00:00,478,426.05267
141,2019-01-31 19:00:00,427,387.40845
141,2019-01-31 20:00:00,319,325.5777
141,2019-01-31 21:00:00,327,300.45892
141,2019-01-31 22:00:00,246,225.10266
141,2019-01-31 23:00:00,136,145.88199
142,2019-01-25 00:00:00,139,126.08387
142,2019-01-25 01:00:00,71,50.200066
142,2019-01-25 02:00:00,26,16.34421
142,2019-01-25 03:00:00,9,11.674437
142,2019-01-25 04:00:00,16,17.511654
142,2019-01-25 05:00:00,58,50.200066
142,2019-01-25 06:00:00,141,156.4374
142,2019-01-25 07:00:00,324,342.06088
142,2019-01-25 08:00:00,392,421.44702
142,2019-01-25 09:00:00,346,381.75397
142,2019-01-25 10:00:00,382,353.7353
142,2019-01-25 11:00:00,337,402.7679
142,2019-01-25 12:00:00,455,435.45633
142,2019-01-25 13:00:00,463,423.78192
142,2019-01-25 14:00:00,492,482.15405
142,2019-01-25 15:00:00,427,458.8052
142,2019-01-25 16:00:00,450,420.2796
142,2019-01-25 17:00:00,511,503.16803
142,2019-01-25 18:00:00,596,594.22864
142,2019-01-25 19:00:00,590,518.3448
142,2019-01-25 20:00:00,511,470.4796
142,2019-01-25 21:00:00,583,560.37274
142,2019-01-25 22:00:00,751,567.37744
142,2019-01-25 23:00:00,691,528.8518
142,2019-01-26 00:00:00,254,180.9537
142,2019-01-26 01:00:00,108,106.237335
142,2019-01-26 02:00:00,35,43.195404
142,2019-01-26 03:00:00,25,18.679096
142,2019-01-26 04:00:00,20,15.176766
142,2019-01-26 05:00:00,19,21.013983
142,2019-01-26 06:00:00,44,45.53029
142,2019-01-26 07:00:00,101,91.06058
142,2019-01-26 08:00:00,207,168.11183
142,2019-01-26 09:00:00,349,263.84216
142,2019-01-26 10:00:00,366,339.726
142,2019-01-26 11:00:00,448,384.08884
142,2019-01-26 12:00:00,469,441.29352
142,2019-01-26 13:00:00,559,479.81915
142,2019-01-26 14:00:00,444,510.1727
142,2019-01-26 15:00:00,496,514.84247
142,2019-01-26 16:00:00,617,531.18665
142,2019-01-26 17:00:00,592,548.6983
142,2019-01-26 18:00:00,627,612.9077
142,2019-01-26 19:00:00,626,562.70764
142,2019-01-26 20:00:00,512,468.14474
142,2019-01-26 21:00:00,644,583.7216
142,2019-01-26 22:00:00,696,720.3125
142,2019-01-26 23:00:00,751,547.5309
142,2019-01-27 00:00:00,275,200.80023
142,2019-01-27 01:00:00,129,121.41409
142,2019-01-27 02:00:00,48,49.032616
142,2019-01-27 03:00:00,21,24.516312
142,2019-01-27 04:00:00,14,16.34421
142,2019-01-27 05:00:00,11,17.511654
142,2019-01-27 06:00:00,51,35.0233
142,2019-01-27 07:00:00,74,70.0466
142,2019-01-27 08:00:00,136,137.7583
142,2019-01-27 09:00:00,216,210.13979
142,2019-01-27 10:00:00,314,297.69806
142,2019-01-27 11:00:00,412,380.58652
142,2019-01-27 12:00:00,450,415.6098
142,2019-01-27 13:00:00,458,469.3122
142,2019-01-27 14:00:00,517,496.1634
142,2019-01-27 15:00:00,434,484.48895
142,2019-01-27 16:00:00,443,464.6641
142,2019-01-27 17:00:00,539,462.31732
142,2019-01-27 18:00:00,558,552.6687
142,2019-01-27 19:00:00,416,423.5953
142,2019-01-27 20:00:00,313,332.07056
142,2019-01-27 21:00:00,264,289.82837
142,2019-01-27 22:00:00,131,213.55774
142,2019-01-27 23:00:00,112,124.37978
142,2019-01-28 00:00:00,66,75.09723
142,2019-01-28 01:00:00,18,32.85504
142,2019-01-28 02:00:00,11,12.90734
142,2019-01-28 03:00:00,9,9.387157
142,2019-01-28 04:00:00,14,14.080734
142,2019-01-28 05:00:00,49,43.41559
142,2019-01-28 06:00:00,150,152.54124
142,2019-01-28 07:00:00,329,337.93753
142,2019-01-28 08:00:00,433,431.80908
142,2019-01-28 09:00:00,328,357.88522
142,2019-01-28 10:00:00,293,346.1513
142,2019-01-28 11:00:00,408,347.32468
142,2019-01-28 12:00:00,397,404.82098
142,2019-01-28 13:00:00,359,386.0467
142,2019-01-28 14:00:00,461,452.93018
142,2019-01-28 15:00:00,417,432.98245
142,2019-01-28 16:00:00,401,390.74026
142,2019-01-28 17:00:00,453,462.31732
142,2019-01-28 18:00:00,504,520.987
142,2019-01-28 19:00:00,538,465.8375
142,2019-01-28 20:00:00,501,424.7687
142,2019-01-28 21:00:00,692,410.68793
142,2019-01-28 22:00:00,407,234.67883
142,2019-01-28 23:00:00,252,334.41733
142,2019-01-29 00:00:00,84,84.48438
142,2019-01-29 01:00:00,25,36.37522
142,2019-01-29 02:00:00,15,16.427523
142,2019-01-29 03:00:00,11,11.733946
142,2019-01-29 04:00:00,16,16.427523
142,2019-01-29 05:00:00,49,48.109165
142,2019-01-29 06:00:00,160,158.4082
142,2019-01-29 07:00:00,331,356.71185
142,2019-01-29 08:00:00,399,451.75674
142,2019-01-29 09:00:00,337,373.13934
142,2019-01-29 10:00:00,363,342.6311
142,2019-01-29 11:00:00,346,359.0586
142,2019-01-29 12:00:00,402,407.1678
142,2019-01-29 13:00:00,402,396.60724
142,2019-01-29 14:00:00,397,464.6641
142,2019-01-29 15:00:00,431,430.63568
142,2019-01-29 16:00:00,382,393.08704
142,2019-01-29 17:00:00,505,479.9182
142,2019-01-29 18:00:00,682,569.0962
142,2019-01-29 19:00:00,597,503.3861
142,2019-01-29 20:00:00,493,474.05124
142,2019-01-29 21:00:00,619,546.8017
142,2019-01-29 22:00:00,437,449.40997
142,2019-01-29 23:00:00,428,368.44574
142,2019-01-30 00:00:00,81,111.47244
142,2019-01-30 01:00:00,39,39.895405
142,2019-01-30 02:00:00,10,14.080734
142,2019-01-30 03:00:00,7,9.387157
142,2019-01-30 04:00:00,14,14.080734
142,2019-01-30 05:00:00,52,49.282562
142,2019-01-30 06:00:00,154,159.5816
142,2019-01-30 07:00:00,384,344.9779
142,2019-01-30 08:00:00,440,435.05768
142,2019-01-30 09:00:00,390,360.80783
142,2019-01-30 10:00:00,361,341.08524
142,2019-01-30 11:00:00,377,359.64767
142,2019-01-30 12:00:00,387,407.214
142,2019-01-30 13:00:00,409,396.77258
142,2019-01-30 14:00:00,471,454.7803
142,2019-01-30 15:00:00,539,432.73737
142,2019-01-30 16:00:00,430,394.4523
142,2019-01-30 17:00:00,521,471.02246
142,2019-01-30 18:00:00,693,552.2332
142,2019-01-30 19:00:00,603,493.0654
142,2019-01-30 20:00:00,513,466.38184
142,2019-01-30 21:00:00,762,535.9911
142,2019-01-30 22:00:00,590,454.78033
142,2019-01-30 23:00:00,436,360.80783
142,2019-01-31 00:00:00,121,113.695076
142,2019-01-31 01:00:00,52,39.445236
142,2019-01-31 02:00:00,16,13.92185
142,2019-01-31 03:00:00,11,9.281235
142,2019-01-31 04:00:00,6,16.242157
142,2019-01-31 05:00:00,62,47.56631
142,2019-01-31 06:00:00,168,160.10123
142,2019-01-31 07:00:00,389,351.5266
142,2019-01-31 08:00:00,489,431.5772
142,2019-01-31 09:00:00,376,368.9289
142,2019-01-31 10:00:00,345,344.5657
142,2019-01-31 11:00:00,375,368.9289
142,2019-01-31 12:00:00,444,418.81555
142,2019-01-31 13:00:00,397,401.4132
142,2019-01-31 14:00:00,426,461.74124
142,2019-01-31 15:00:00,466,426.9366
142,2019-01-31 16:00:00,425,396.7726
142,2019-01-31 17:00:00,548,476.8232
142,2019-01-31 18:00:00,661,561.5144
142,2019-01-31 19:00:00,578,498.86615
142,2019-01-31 20:00:00,541,483.78412
142,2019-01-31 21:00:00,767,552.2332
142,2019-01-31 22:00:00,543,464.06152
142,2019-01-31 23:00:00,452,370.08905
161,2019-01-25 00:00:00,334,283.88507
161,2019-01-25 01:00:00,164,137.2631
161,2019-01-25 02:00:00,95,74.87079
161,2019-01-25 03:00:00,47,46.794247
161,2019-01-25 04:00:00,40,29.636356
161,2019-01-25 05:00:00,67,56.15309
161,2019-01-25 06:00:00,176,184.05734
161,2019-01-25 07:00:00,297,352.5166
161,2019-01-25 08:00:00,375,421.14816
161,2019-01-25 09:00:00,415,430.50702
161,2019-01-25 10:00:00,451,461.7032
161,2019-01-25 11:00:00,578,591.16724
161,2019-01-25 12:00:00,784,701.9136
161,2019-01-25 13:00:00,732,712.8323
161,2019-01-25 14:00:00,805,798.6217
161,2019-01-25 15:00:00,806,822.0188
161,2019-01-25 16:00:00,769,745.58826
161,2019-01-25 17:00:00,723,797.0619
161,2019-01-25 18:00:00,911,917.1671
161,2019-01-25 19:00:00,962,901.56903
161,2019-01-25 20:00:00,775,711.27246
161,2019-01-25 21:00:00,663,633.28204
161,2019-01-25 22:00:00,627,558.41125
161,2019-01-25 23:00:00,442,364.9951
161,2019-01-26 00:00:00,300,233.9712
161,2019-01-26 01:00:00,119,116.9856
161,2019-01-26 02:00:00,45,65.51194
161,2019-01-26 03:00:00,30,42.114822
161,2019-01-26 04:00:00,35,31.196165
161,2019-01-26 05:00:00,24,18.717703
161,2019-01-26 06:00:00,59,43.67463
161,2019-01-26 07:00:00,92,73.31098
161,2019-01-26 08:00:00,133,137.2631
161,2019-01-26 09:00:00,244,177.81812
161,2019-01-26 10:00:00,303,268.287
161,2019-01-26 11:00:00,391,371.2343
161,2019-01-26 12:00:00,411,424.2678
161,2019-01-26 13:00:00,469,439.86584
161,2019-01-26 14:00:00,503,471.062
161,2019-01-26 15:00:00,570,555.2916
161,2019-01-26 16:00:00,514,533.45435
161,2019-01-26 17:00:00,622,580.2486
161,2019-01-26 18:00:00,671,606.7653
161,2019-01-26 19:00:00,557,591.16724
161,2019-01-26 20:00:00,403,461.7032
161,2019-01-26 21:00:00,388,396.19122
161,2019-01-26 22:00:00,398,449.22473
161,2019-01-26 23:00:00,352,319.76062
161,2019-01-27 00:00:00,249,193.4162
161,2019-01-27 01:00:00,128,112.30618
161,2019-01-27 02:00:00,87,60.83252
161,2019-01-27 03:00:00,39,43.67463
161,2019-01-27 04:00:00,24,29.636356
161,2019-01-27 05:00:00,30,26.516743
161,2019-01-27 06:00:00,46,37.4354
161,2019-01-27 07:00:00,61,71.751175
161,2019-01-27 08:00:00,100,126.34445
161,2019-01-27 09:00:00,170,160.66023
161,2019-01-27 10:00:00,261,257.36832
161,2019-01-27 11:00:00,300,369.6745
161,2019-01-27 12:00:00,371,422.70798
161,2019-01-27 13:00:00,316,405.55008
161,2019-01-27 14:00:00,447,442.98547
161,2019-01-27 15:00:00,440,463.263
161,2019-01-27 16:00:00,351,469.08203
161,2019-01-27 17:00:00,458,484.61453
161,2019-01-27 18:00:00,462,509.46658
161,2019-01-27 19:00:00,320,402.2922
161,2019-01-27 20:00:00,233,285.79834
161,2019-01-27 21:00:00,197,208.13574
161,2019-01-27 22:00:00,143,173.9642
161,2019-01-27 23:00:00,96,108.72763
161,2019-01-28 00:00:00,55,74.55609
161,2019-01-28 01:00:00,34,40.384552
161,2019-01-28 02:00:00,18,18.639027
161,2019-01-28 03:00:00,14,15.532523
161,2019-01-28 04:00:00,16,15.532523
161,2019-01-28 05:00:00,54,35.724796
161,2019-01-28 06:00:00,172,166.19794
161,2019-01-28 07:00:00,288,349.48163
161,2019-01-28 08:00:00,303,424.03772
161,2019-01-28 09:00:00,364,438.017
161,2019-01-28 10:00:00,438,442.67673
161,2019-01-28 11:00:00,551,535.8718
161,2019-01-28 12:00:00,592,602.6617
161,2019-01-28 13:00:00,586,641.4929
161,2019-01-28 14:00:00,754,711.38934
161,2019-01-28 15:00:00,717,723.81537
161,2019-01-28 16:00:00,716,740.9011
161,2019-01-28 17:00:00,867,818.5637
161,2019-01-28 18:00:00,1042,944.3771
161,2019-01-28 19:00:00,1019,990.9746
161,2019-01-28 20:00:00,943,925.7381
161,2019-01-28 21:00:00,901,832.54297
161,2019-01-28 22:00:00,624,627.51373
161,2019-01-28 23:00:00,330,355.69467
161,2019-01-29 00:00:00,212,220.56177
161,2019-01-29 01:00:00,106,108.72763
161,2019-01-29 02:00:00,68,59.023575
161,2019-01-29 03:00:00,39,34.171543
161,2019-01-29 04:00:00,23,24.852034
161,2019-01-29 05:00:00,61,52.810566
161,2019-01-29 06:00:00,166,186.39021
161,2019-01-29 07:00:00,358,355.69467
161,2019-01-29 08:00:00,375,444.23
161,2019-01-29 09:00:00,401,441.1235
161,2019-01-29 10:00:00,418,469.08203
161,2019-01-29 11:00:00,631,604.21497
161,2019-01-29 12:00:00,632,675.66455
161,2019-01-29 13:00:00,657,691.197
161,2019-01-29 14:00:00,893,809.24414
161,2019-01-29 15:00:00,819,799.9247
161,2019-01-29 16:00:00,759,751.77386
161,2019-01-29 17:00:00,830,809.24414
161,2019-01-29 18:00:00,711,941.27057
161,2019-01-29 19:00:00,916,1015.82666
161,2019-01-29 20:00:00,1044,939.7173
161,2019-01-29 21:00:00,1040,902.43933
161,2019-01-29 22:00:00,797,675.66455
161,2019-01-29 23:00:00,428,389.8662
161,2019-01-30 00:00:00,237,240.75403
161,2019-01-30 01:00:00,117,118.047134
161,2019-01-30 02:00:00,60,65.23658
161,2019-01-30 03:00:00,42,34.171543
161,2019-01-30 04:00:00,23,26.405285
161,2019-01-30 05:00:00,74,59.023575
161,2019-01-30 06:00:00,189,184.83698
161,2019-01-30 07:00:00,344,352.58813
161,2019-01-30 08:00:00,356,430.87585
161,2019-01-30 09:00:00,422,437.12042
161,2019-01-30 10:00:00,469,462.09875
161,2019-01-30 11:00:00,658,596.3571
161,2019-01-30 12:00:00,669,666.60864
161,2019-01-30 13:00:00,780,691.587
161,2019-01-30 14:00:00,902,805.5505
161,2019-01-30 15:00:00,809,785.2556
161,2019-01-30 16:00:00,643,736.86017
161,2019-01-30 17:00:00,740,813.3562
161,2019-01-30 18:00:00,727,924.1975
161,2019-01-30 19:00:00,1012,1003.81586
161,2019-01-30 20:00:00,1139,935.1255
161,2019-01-30 21:00:00,928,889.85223
161,2019-01-30 22:00:00,806,696.2704
161,2019-01-30 23:00:00,532,401.2141
161,2019-01-31 00:00:00,270,260.71112
161,2019-01-31 01:00:00,122,126.4527
161,2019-01-31 02:00:00,84,73.373795
161,2019-01-31 03:00:00,47,37.467472
161,2019-01-31 04:00:00,22,28.100603
161,2019-01-31 05:00:00,92,54.64006
161,2019-01-31 06:00:00,226,184.21504
161,2019-01-31 07:00:00,452,349.69635
161,2019-01-31 08:00:00,486,433.99814
161,2019-01-31 09:00:00,460,437.12042
161,2019-01-31 10:00:00,491,465.22104
161,2019-01-31 11:00:00,627,601.0406
161,2019-01-31 12:00:00,699,652.55835
161,2019-01-31 13:00:00,779,693.14813
161,2019-01-31 14:00:00,916,799.3059
161,2019-01-31 15:00:00,869,800.86707
161,2019-01-31 16:00:00,788,747.78815
161,2019-01-31 17:00:00,873,830.5288
161,2019-01-31 18:00:00,738,935.1255
161,2019-01-31 19:00:00,974,1028.7942
161,2019-01-31 20:00:00,1035,952.2981
161,2019-01-31 21:00:00,824,866.4351
161,2019-01-31 22:00:00,847,793.06134
161,2019-01-31 23:00:00,532,457.41534
162,2019-01-25 00:00:00,252,222.40298
162,2019-01-25 01:00:00,139,128.4688
162,2019-01-25 02:00:00,69,59.399555
162,2019-01-25 03:00:00,48,41.44155
162,2019-01-25 04:00:00,46,41.44155
162,2019-01-25 05:00:00,68,91.1714
162,2019-01-25 06:00:00,235,230.69128
162,2019-01-25 07:00:00,333,385.40637
162,2019-01-25 08:00:00,460,508.34964
162,2019-01-25 09:00:00,446,526.3076
162,2019-01-25 10:00:00,487,490.39163
162,2019-01-25 11:00:00,574,545.6471
162,2019-01-25 12:00:00,529,552.55396
162,2019-01-25 13:00:00,555,555.3168
162,2019-01-25 14:00:00,635,634.05566
162,2019-01-25 15:00:00,558,540.12146
162,2019-01-25 16:00:00,609,573.2747
162,2019-01-25 17:00:00,882,794.29626
162,2019-01-25 18:00:00,922,965.588
162,2019-01-25 19:00:00,893,787.38934
162,2019-01-25 20:00:00,703,639.5812
162,2019-01-25 21:00:00,475,578.8003
162,2019-01-25 22:00:00,358,396.45746
162,2019-01-25 23:00:00,323,295.6164
162,2019-01-26 00:00:00,236,219.6402
162,2019-01-26 01:00:00,114,135.37572
162,2019-01-26 02:00:00,75,69.06925
162,2019-01-26 03:00:00,63,45.58571
162,2019-01-26 04:00:00,51,40.060165
162,2019-01-26 05:00:00,43,35.91601
162,2019-01-26 06:00:00,96,81.50171
162,2019-01-26 07:00:00,81,107.74803
162,2019-01-26 08:00:00,146,167.14758
162,2019-01-26 09:00:00,297,221.02159
162,2019-01-26 10:00:00,381,299.76053
162,2019-01-26 11:00:00,507,386.78775
162,2019-01-26 12:00:00,433,486.24747
162,2019-01-26 13:00:00,482,444.8059
162,2019-01-26 14:00:00,369,418.55963
162,2019-01-26 15:00:00,340,414.41547
162,2019-01-26 16:00:00,387,407.50854
162,2019-01-26 17:00:00,497,464.14532
162,2019-01-26 18:00:00,447,500.06134
162,2019-01-26 19:00:00,428,421.3224
162,2019-01-26 20:00:00,347,339.82068
162,2019-01-26 21:00:00,259,330.151
162,2019-01-26 22:00:00,258,250.03067
162,2019-01-26 23:00:00,272,201.6822
162,2019-01-27 00:00:00,169,174.0545
162,2019-01-27 01:00:00,130,129.85017
162,2019-01-27 02:00:00,78,60.780937
162,2019-01-27 03:00:00,58,48.348473
162,2019-01-27 04:00:00,39,38.678783
162,2019-01-27 05:00:00,23,30.390472
162,2019-01-27 06:00:00,55,67.68787
162,2019-01-27 07:00:00,80,89.79002
162,2019-01-27 08:00:00,127,132.61295
162,2019-01-27 09:00:00,170,187.86835
162,2019-01-27 10:00:00,287,251.41205
162,2019-01-27 11:00:00,376,353.63452
162,2019-01-27 12:00:00,354,428.2293
162,2019-01-27 13:00:00,359,381.2622
162,2019-01-27 14:00:00,315,378.49945
162,2019-01-27 15:00:00,299,355.01593
162,2019-01-27 16:00:00,327,348.54974
162,2019-01-27 17:00:00,385,406.8728
162,2019-01-27 18:00:00,339,386.04312
162,2019-01-27 19:00:00,328,315.2223
162,2019-01-27 20:00:00,322,266.61972
162,2019-01-27 21:00:00,225,223.57175
162,2019-01-27 22:00:00,150,154.13953
162,2019-01-27 23:00:00,121,101.37104
162,2019-01-28 00:00:00,60,56.93442
162,2019-01-28 01:00:00,34,30.55018
162,2019-01-28 02:00:00,15,20.82967
162,2019-01-28 03:00:00,16,13.886449
162,2019-01-28 04:00:00,22,19.441027
162,2019-01-28 05:00:00,57,66.65493
162,2019-01-28 06:00:00,210,211.07394
162,2019-01-28 07:00:00,354,372.15668
162,2019-01-28 08:00:00,471,483.24823
162,2019-01-28 09:00:00,480,472.13907
162,2019-01-28 10:00:00,388,449.92078
162,2019-01-28 11:00:00,462,470.75043
162,2019-01-28 12:00:00,439,479.08228
162,2019-01-28 13:00:00,478,454.08673
162,2019-01-28 14:00:00,544,563.7896
162,2019-01-28 15:00:00,464,491.58008
162,2019-01-28 16:00:00,510,527.6848
162,2019-01-28 17:00:00,766,770.69763
162,2019-01-28 18:00:00,898,983.16016
162,2019-01-28 19:00:00,891,823.46606
162,2019-01-28 20:00:00,878,873.4573
162,2019-01-28 21:00:00,764,835.9639
162,2019-01-28 22:00:00,506,524.90753
162,2019-01-28 23:00:00,286,297.1699
162,2019-01-29 00:00:00,169,191.63292
162,2019-01-29 01:00:00,73,86.095955
162,2019-01-29 02:00:00,44,44.436623
162,2019-01-29 03:00:00,22,30.55018
162,2019-01-29 04:00:00,29,24.995602
162,2019-01-29 05:00:00,72,76.37544
162,2019-01-29 06:00:00,220,234.6809
162,2019-01-29 07:00:00,391,399.9296
162,2019-01-29 08:00:00,475,517.96436
162,2019-01-29 09:00:00,496,520.7416
162,2019-01-29 10:00:00,450,476.305
162,2019-01-29 11:00:00,489,520.7416
162,2019-01-29 12:00:00,467,547.1259
162,2019-01-29 13:00:00,585,511.02112
162,2019-01-29 14:00:00,533,622.1127
162,2019-01-29 15:00:00,522,517.96436
162,2019-01-29 16:00:00,560,554.0691
162,2019-01-29 17:00:00,891,798.47046
162,2019-01-29 18:00:00,899,1015.099
162,2019-01-29 19:00:00,932,842.9071
162,2019-01-29 20:00:00,997,885.9551
162,2019-01-29 21:00:00,894,880.4005
162,2019-01-29 22:00:00,613,561.0123
162,2019-01-29 23:00:00,346,336.05194
162,2019-01-30 00:00:00,209,197.18752
162,2019-01-30 01:00:00,109,101.37104
162,2019-01-30 02:00:00,60,52.76849
162,2019-01-30 03:00:00,28,33.32747
162,2019-01-30 04:00:00,42,29.161537
162,2019-01-30 05:00:00,65,80.54138
162,2019-01-30 06:00:00,199,234.6809
162,2019-01-30 07:00:00,409,401.31824
162,2019-01-30 08:00:00,511,518.3729
162,2019-01-30 09:00:00,517,512.7689
162,2019-01-30 10:00:00,407,481.94672
162,2019-01-30 11:00:00,606,528.17993
162,2019-01-30 12:00:00,502,549.1951
162,2019-01-30 13:00:00,606,518.3729
162,2019-01-30 14:00:00,547,613.6415
162,2019-01-30 15:00:00,551,525.3779
162,2019-01-30 16:00:00,589,549.1951
162,2019-01-30 17:00:00,856,790.1684
162,2019-01-30 18:00:00,916,994.7156
162,2019-01-30 19:00:00,1048,827.99567
162,2019-01-30 20:00:00,1041,882.63495
162,2019-01-30 21:00:00,1078,867.2239
162,2019-01-30 22:00:00,762,561.8042
162,2019-01-30 23:00:00,360,337.64288
162,2019-01-31 00:00:00,189,204.54716
162,2019-01-31 01:00:00,85,100.872574
162,2019-01-31 02:00:00,71,51.837296
162,2019-01-31 03:00:00,33,33.624195
162,2019-01-31 04:00:00,38,28.020163
162,2019-01-31 05:00:00,75,79.85745
162,2019-01-31 06:00:00,203,231.1663
162,2019-01-31 07:00:00,503,392.2822
162,2019-01-31 08:00:00,567,519.7739
162,2019-01-31 09:00:00,587,512.7689
162,2019-01-31 10:00:00,491,476.34268
162,2019-01-31 11:00:00,540,532.383
162,2019-01-31 12:00:00,525,567.4082
162,2019-01-31 13:00:00,584,526.77893
162,2019-01-31 14:00:00,566,630.45355
162,2019-01-31 15:00:00,575,529.581
162,2019-01-31 16:00:00,633,559.00214
162,2019-01-31 17:00:00,919,783.1634
162,2019-01-31 18:00:00,812,1008.7257
162,2019-01-31 19:00:00,981,827.99567
162,2019-01-31 20:00:00,988,882.63495
162,2019-01-31 21:00:00,974,889.63995
162,2019-01-31 22:00:00,696,596.82935
162,2019-01-31 23:00:00,326,355.856
163,2019-01-25 00:00:00,211,225.40793
163,2019-01-25 01:00:00,138,123.13033
163,2019-01-25 02:00:00,115,77.45296
163,2019-01-25 03:00:00,93,45.677383
163,2019-01-25 04:00:00,53,33.761547
163,2019-01-25 05:00:00,40,36.7405
163,2019-01-25 06:00:00,100,90.36177
163,2019-01-25 07:00:00,183,177.7446
163,2019-01-25 08:00:00,228,257.1835
163,2019-01-25 09:00:00,274,293.924
163,2019-01-25 10:00:00,301,309.8118
163,2019-01-25 11:00:00,355,364.42606
163,2019-01-25 12:00:00,433,413.0824
163,2019-01-25 13:00:00,409,447.8369
163,2019-01-25 14:00:00,491,486.5634
163,2019-01-25 15:00:00,510,450.81586
163,2019-01-25 16:00:00,455,451.80884
163,2019-01-25 17:00:00,526,507.4161
163,2019-01-25 18:00:00,620,590.82697
163,2019-01-25 19:00:00,639,547.13556
163,2019-01-25 20:00:00,448,507.4161
163,2019-01-25 21:00:00,362,387.26474
163,2019-01-25 22:00:00,387,353.5032
163,2019-01-25 23:00:00,327,274.06427
163,2019-01-26 00:00:00,232,222.42899
163,2019-01-26 01:00:00,133,166.82173
163,2019-01-26 02:00:00,105,124.12332
163,2019-01-26 03:00:00,73,81.4249
163,2019-01-26 04:00:00,61,52.62829
163,2019-01-26 05:00:00,34,29.789598
163,2019-01-26 06:00:00,57,42.698425
163,2019-01-26 07:00:00,75,80.431915
163,2019-01-26 08:00:00,121,118.1654
163,2019-01-26 09:00:00,170,178.73758
163,2019-01-26 10:00:00,236,235.3378
163,2019-01-26 11:00:00,276,289.9521
163,2019-01-26 12:00:00,353,332.65048
163,2019-01-26 13:00:00,349,364.42606
163,2019-01-26 14:00:00,340,374.3559
163,2019-01-26 15:00:00,383,379.32086
163,2019-01-26 16:00:00,354,374.3559
163,2019-01-26 17:00:00,369,405.1385
163,2019-01-26 18:00:00,395,419.04028
163,2019-01-26 19:00:00,447,401.16656
163,2019-01-26 20:00:00,286,337.61542
163,2019-01-26 21:00:00,341,294.917
163,2019-01-26 22:00:00,275,266.12036
163,2019-01-26 23:00:00,246,250.2326
163,2019-01-27 00:00:00,254,203.56223
163,2019-01-27 01:00:00,180,165.82875
163,2019-01-27 02:00:00,140,128.09526
163,2019-01-27 03:00:00,132,93.34074
163,2019-01-27 04:00:00,82,61.565166
163,2019-01-27 05:00:00,31,33.761547
163,2019-01-27 06:00:00,34,35.747517
163,2019-01-27 07:00:00,76,66.5301
163,2019-01-27 08:00:00,100,104.26359
163,2019-01-27 09:00:00,129,149.94096
163,2019-01-27 10:00:00,216,205.5482
163,2019-01-27 11:00:00,257,250.2326
163,2019-01-27 12:00:00,269,298.88892
163,2019-01-27 13:00:00,323,323.71362
163,2019-01-27 14:00:00,307,350.52423
163,2019-01-27 15:00:00,334,343.57333
163,2019-01-27 16:00:00,320,346.8745
163,2019-01-27 17:00:00,297,347.87128
163,2019-01-27 18:00:00,299,362.82278
163,2019-01-27 19:00:00,254,303.0168
163,2019-01-27 20:00:00,170,245.2044
163,2019-01-27 21:00:00,132,217.29495
163,2019-01-27 22:00:00,110,170.44696
163,2019-01-27 23:00:00,113,131.57309
163,2019-01-28 00:00:00,70,94.692764
163,2019-01-28 01:00:00,60,58.80919
163,2019-01-28 02:00:00,35,42.860935
163,2019-01-28 03:00:00,47,30.899746
163,2019-01-28 04:00:00,31,26.912682
163,2019-01-28 05:00:00,34,30.899746
163,2019-01-28 06:00:00,86,83.72833
163,2019-01-28 07:00:00,139,170.44696
163,2019-01-28 08:00:00,218,239.2238
163,2019-01-28 09:00:00,274,255.17206
163,2019-01-28 10:00:00,237,287.06854
163,2019-01-28 11:00:00,332,330.92627
163,2019-01-28 12:00:00,375,359.8325
163,2019-01-28 13:00:00,404,386.74518
163,2019-01-28 14:00:00,401,393.72253
163,2019-01-28 15:00:00,474,378.77103
163,2019-01-28 16:00:00,429,396.71283
163,2019-01-28 17:00:00,449,463.49612
163,2019-01-28 18:00:00,587,552.20825
